customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgChargePerMonth,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment,CustomerId,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
3327-YBAKM,0.0,0.0,1.0,0.0,64.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,96.9,6314.35,0.0,98.66171875,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,,,,,,,,,
9441-QHEVC,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,19.1,19.1,0.0,19.1,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
6705-LNMDD,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1003.05,0.0,50.1525,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
2580-ASVVY,0.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.4,1593.1,0.0,43.05675675675676,0,1,0,1,0,0,0,0,1,0,0,1,0,0.0,,,,,,,,,
3370-GQEAL,1.0,0.0,1.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.45,2509.95,0.0,83.66499999999999,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
5032-USPKF,0.0,0.0,0.0,0.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,84.1,3187.65,0.0,83.88552631578948,0,0,1,1,0,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
2982-IHMFT,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.45,74.45,1.0,74.45,0,0,1,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
3521-SYVOR,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,64.75,2345.2,1.0,63.38378378378378,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4254-QPEDE,0.0,0.0,1.0,0.0,52.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,66.25,3330.1,0.0,64.04038461538461,0,1,0,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
6283-GITPX,1.0,0.0,0.0,1.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,76.9,5522.7,0.0,77.78450704225352,1,0,0,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
9526-JAWYF,1.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,89.8,2335.3,1.0,89.81923076923077,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
0771-CHWSK,1.0,0.0,0.0,0.0,66.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,74.6,4798.4,0.0,72.7030303030303,0,0,1,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
9788-HNGUT,1.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.95,8594.4,0.0,119.36666666666666,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
9495-REDIY,1.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,40.65,970.55,0.0,38.822,0,1,0,1,0,0,0,1,0,0,1,0,0,2.0,,,,,,,,,
5375-XLDOF,1.0,0.0,1.0,1.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.35,7665.8,0.0,111.09855072463768,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
1172-VIYBP,1.0,0.0,1.0,1.0,53.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,69.7,3686.05,0.0,69.54811320754717,0,0,1,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
5649-VUKMC,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,95.5,1115.15,1.0,92.92916666666667,1,0,0,0,1,0,0,1,0,0,0,0,1,3.0,,,,,,,,,
6559-PDZLR,1.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,98.65,2537.0,0.0,97.57692307692308,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
8992-OBVDG,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,61.65,1393.6,0.0,66.36190476190475,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
4273-MBHYA,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,89.35,89.35,0.0,89.35,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4724-WXVWF,1.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,95.4,4445.3,0.0,92.61041666666668,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
5701-GUXDC,0.0,0.0,1.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.4,978.6,0.0,37.63846153846154,0,1,0,1,0,0,0,1,0,0,1,0,0,0.0,,,,,,,,,
1460-UZPRJ,1.0,0.0,1.0,0.0,60.0,1.0,,,,,,,0.0,19.95,1258.15,0.0,20.96916666666667,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
6082-GLJIX,1.0,0.0,0.0,0.0,18.0,1.0,,,,,,,0.0,19.25,331.35,0.0,18.40833333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
5143-EGQFK,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.65,291.4,1.0,29.14,0,1,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4919-IKATY,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84.5,453.75,1.0,90.75,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
2495-TTHBQ,0.0,0.0,0.0,1.0,4.0,1.0,,,,,,,1.0,20.4,84.75,0.0,21.1875,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
0485-ZBSLN,1.0,0.0,1.0,1.0,65.0,1.0,,,,,,,0.0,24.75,1715.1,0.0,26.38615384615385,0,0,1,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
3810-PJUHR,1.0,0.0,1.0,1.0,70.0,1.0,,,,,,,0.0,25.35,1715.15,0.0,24.502142857142857,0,0,1,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
9050-QLROH,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,90.7,1597.25,1.0,88.73611111111111,0,0,1,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
0847-HGRML,1.0,0.0,0.0,1.0,62.0,1.0,,,,,,,0.0,20.0,1250.1,0.0,20.16290322580645,1,0,0,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
8232-CTLKO,0.0,0.0,1.0,1.0,66.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.75,3996.8,0.0,60.55757575757576,1,0,0,1,0,0,0,0,1,0,0,1,0,0.0,,,,,,,,,
9227-YBAXE,0.0,0.0,1.0,1.0,65.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,82.5,5215.1,0.0,80.2323076923077,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
6168-WFVVF,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.3,235.5,1.0,78.5,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9860-LISIZ,0.0,0.0,0.0,0.0,34.0,1.0,,,,,,,0.0,20.35,673.2,0.0,19.8,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
0112-QAWRZ,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,90.8,1442.2,0.0,90.1375,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
0877-SDMBN,0.0,0.0,0.0,0.0,54.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,103.95,5639.05,1.0,104.42685185185184,0,0,1,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
2786-GCDPI,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,104.95,5222.35,0.0,104.447,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
4043-MKDTV,1.0,0.0,1.0,0.0,71.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,105.25,7291.75,0.0,102.70070422535213,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
8065-YKXKD,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.75,799.65,1.0,79.965,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9637-EIHEQ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.8,50.8,1.0,50.8,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9229-RQABD,1.0,0.0,0.0,0.0,18.0,1.0,,,,,,,0.0,23.75,424.5,0.0,23.58333333333333,0,0,1,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
8313-KTIHG,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,61.3,249.4,0.0,62.35,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
5320-BRKGK,0.0,0.0,1.0,1.0,58.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.8,4415.75,0.0,76.13362068965517,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,,,,,,,,,
6284-KMNUF,0.0,0.0,1.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,98.0,5270.6,0.0,94.11785714285716,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
9689-PTNPG,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.25,144.55,1.0,72.275,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9465-RWMXL,1.0,0.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.9,2447.95,1.0,76.4984375,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6229-UOLQL,1.0,0.0,1.0,1.0,56.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,52.0,2884.9,0.0,51.51607142857143,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0,,,,,,,,,
2362-IBOOY,1.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84.75,3050.15,1.0,84.72638888888889,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
3137-LUPIX,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,64.4,253.0,0.0,63.25,0,0,1,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
0843-WTBXE,1.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.45,4517.25,1.0,85.23113207547169,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
6143-JQKEA,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.8,436.2,0.0,43.62,1,0,0,1,0,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
8676-OOQEJ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,118.4,0.0,29.6,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,,,,,,,,,
5515-IDEJJ,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,0.0,19.9,19.9,1.0,19.9,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
9701-CDXHR,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.15,3649.6,0.0,71.56078431372549,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
7450-NWRTR,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,99.45,1200.15,1.0,100.0125,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
8124-NZVGJ,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,49.25,255.6,0.0,42.6,0,1,0,1,0,0,0,1,0,0,0,0,1,2.0,,,,,,,,,
2162-FRZAA,1.0,0.0,1.0,1.0,63.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.35,2395.05,0.0,38.01666666666667,0,1,0,1,0,0,0,0,1,1,0,0,0,2.0,,,,,,,,,
5376-DEQCP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.6,70.6,1.0,70.6,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
5118-MUEYH,0.0,0.0,1.0,0.0,48.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,105.1,5083.55,0.0,105.90729166666668,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,,,,,,,,,
9095-HFAFX,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,389.6,1.0,77.92,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
5627-TVBPP,0.0,0.0,0.0,1.0,35.0,1.0,,,,,,,1.0,20.1,644.5,0.0,18.414285714285715,1,0,0,0,0,1,0,1,0,0,1,0,0,2.0,,,,,,,,,
2379-ENZGV,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,84.85,523.5,1.0,87.25,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
3936-QQFLL,1.0,0.0,0.0,0.0,2.0,1.0,,,,,,,0.0,19.75,39.3,0.0,19.65,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
2589-AYCRP,0.0,0.0,0.0,0.0,50.0,1.0,,,,,,,0.0,19.75,989.05,0.0,19.781,1,0,0,0,0,1,0,1,0,1,0,0,0,2.0,,,,,,,,,
4067-HLYQI,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.4,2406.1,0.0,72.9121212121212,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
5124-EOGYE,1.0,0.0,0.0,0.0,31.0,1.0,,,,,,,0.0,20.45,638.55,0.0,20.598387096774196,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
5057-RKGLH,0.0,0.0,1.0,1.0,9.0,1.0,,,,,,,0.0,20.35,191.1,0.0,21.23333333333333,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
0292-WEGCH,0.0,0.0,1.0,1.0,54.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,86.2,4524.05,0.0,83.77870370370371,0,0,1,1,0,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
8910-ICHIU,0.0,0.0,0.0,0.0,46.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,95.65,4664.2,0.0,101.39565217391304,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
4097-YODCF,1.0,0.0,0.0,1.0,34.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,103.8,3470.8,0.0,102.08235294117648,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
9715-WZCLW,1.0,0.0,1.0,1.0,71.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,97.2,6910.3,0.0,97.32816901408452,0,0,1,0,1,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
9786-YWNHU,0.0,0.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,63.55,4014.2,0.0,63.71746031746032,1,0,0,1,0,0,0,0,1,0,0,0,1,0.0,,,,,,,,,
6407-GSJNL,0.0,0.0,0.0,0.0,51.0,1.0,,,,,,,0.0,24.95,1288.0,0.0,25.254901960784316,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
6005-OBZPH,0.0,1.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,89.15,2277.65,1.0,87.60192307692309,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4049-ZPALD,0.0,0.0,1.0,0.0,64.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,99.0,6375.8,0.0,99.621875,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
7932-WPTDS,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8,24.8,1.0,24.8,0,1,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
3733-UOCWF,1.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,85.55,5251.75,0.0,86.09426229508196,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,,,,,,,,,
6833-JMZYP,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,94.0,1505.45,0.0,100.36333333333332,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
2722-VOJQL,1.0,0.0,0.0,0.0,64.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,105.65,6903.1,1.0,107.8609375,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
1310-QRITU,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.3,913.3,0.0,50.73888888888889,0,0,1,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
8961-QDZZJ,0.0,0.0,1.0,1.0,57.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,95.0,5535.8,0.0,97.11929824561405,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
9715-SBVSU,1.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,61.4,815.55,0.0,58.25357142857143,1,0,0,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
8490-BXHEO,1.0,1.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80.55,1411.65,0.0,78.42500000000001,0,0,1,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
7173-TETGO,0.0,1.0,1.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,5602.25,0.0,77.80902777777777,0,0,1,0,1,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
7929-SKFGK,1.0,0.0,1.0,0.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,114.3,8244.3,0.0,117.77571428571429,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
2300-RQGOI,0.0,0.0,0.0,0.0,38.0,1.0,,,,,,,0.0,20.05,741.5,0.0,19.51315789473684,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
3563-SVYLG,1.0,0.0,1.0,1.0,68.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.65,4375.8,0.0,64.35000000000001,1,0,0,1,0,0,0,0,1,0,1,0,0,0.0,,,,,,,,,
5228-EXCET,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.85,1008.7,1.0,77.5923076923077,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6435-VWCCY,1.0,1.0,1.0,0.0,65.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,92.7,5968.4,0.0,91.82153846153844,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
4998-IKFSE,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,100.45,3096.9,0.0,103.23,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
8630-QSGXK,1.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,75.2,3901.25,0.0,76.49509803921569,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
2455-USLMV,0.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84.75,2613.4,0.0,84.30322580645162,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,,,,,,,,,
7394-FKDNK,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89.45,853.1,1.0,94.78888888888888,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
9488-FVZCC,0.0,0.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,79.5,5661.7,0.0,78.63472222222222,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
6331-LWDTQ,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,72.15,794.25,1.0,79.425,0,0,1,1,0,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
5995-WWKKG,0.0,0.0,0.0,0.0,37.0,1.0,,,,,,,1.0,19.8,695.05,0.0,18.785135135135132,1,0,0,0,0,1,0,1,0,0,0,1,0,2.0,,,,,,,,,
1597-FZREH,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,76.4,160.8,1.0,80.4,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
7879-CGSFV,1.0,0.0,0.0,0.0,55.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.9,5552.05,0.0,100.94636363636364,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,,,,,,,,,
9921-EZKBY,1.0,0.0,0.0,1.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,95.3,3275.15,0.0,99.2469696969697,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0,,,,,,,,,
7432-FFVAR,0.0,0.0,1.0,1.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,90.95,4236.6,0.0,92.1,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
7246-ZGQDF,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54.5,54.5,0.0,54.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
7000-WCEVQ,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.6,1174.35,1.0,58.7175,0,0,1,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
0727-IWKVK,1.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,79.9,741.7,1.0,82.41111111111111,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
5959-BELXA,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,96.15,3019.25,1.0,94.3515625,0,0,1,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
4456-RHSNB,0.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.6,962.9,0.0,50.67894736842105,1,0,0,1,0,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
3512-IZIKN,0.0,0.0,1.0,0.0,70.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,65.3,4759.75,1.0,67.99642857142857,0,0,1,1,0,0,0,0,1,0,1,0,0,0.0,,,,,,,,,
2481-SBOYW,0.0,0.0,0.0,1.0,61.0,1.0,,,,,,,1.0,25.0,1498.35,0.0,24.56311475409836,0,0,1,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
7109-MFBYV,1.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,1233.15,0.0,47.42884615384616,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
1833-TCXKK,1.0,0.0,1.0,0.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,107.75,4882.8,0.0,108.50666666666667,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,,,,,,,,,
1832-PEUTS,1.0,0.0,1.0,1.0,62.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,89.1,5411.65,0.0,87.28467741935484,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
6141-OOXUQ,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,19.65,19.65,1.0,19.65,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
8660-BUETV,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75,148.05,0.0,49.35,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
0580-PIQHM,0.0,0.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,101.6,3930.55,0.0,95.86707317073171,0,0,1,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
5696-CEIQJ,1.0,0.0,1.0,1.0,67.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,103.15,6895.5,0.0,102.9179104477612,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
7503-ZGUZJ,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,84.65,84.65,1.0,84.65,0,0,1,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
1696-HXOWK,0.0,0.0,1.0,0.0,71.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,95.65,6856.95,0.0,96.57676056338028,0,0,1,0,1,0,0,1,0,0,0,0,1,1.0,,,,,,,,,
